station_origin,station_destination,flows,population,jobs,distance
Pimlico,Redbridge,0,3917,198,20314.234105565305
Pimlico,Regent's Park,20,3917,3364,4598.095062988856
Pimlico,Richmond,1,3917,5397,15448.863278000923
Pimlico,Rickmansworth,0,3917,937,33508.86729003299
Pimlico,Roding Valley,0,3917,84,23544.754400205107
Pimlico,Royal Oak,1,3917,856,8154.403269648575
Pimlico,Ruislip,0,3917,257,26881.10764697218
Pimlico,Ruislip Gardens,0,3917,167,23692.896660841096
Pimlico,Ruislip Manor,0,3917,408,26202.22166673432
Pimlico,Russell Square,18,3917,5172,5466.701637898331
Pimlico,Seven Sisters,29,3917,10191,13674.677784534082
Pimlico,Shepherd's Bush,17,3917,9890,7945.7355434874335
Pimlico,Shepherd's Bush Market,0,3917,416,9243.823138037797
Pimlico,Sloane Square,16,3917,8229,2565.6371641323576
Pimlico,Snaresbrook,0,3917,512,19124.548615301097
Pimlico,South Ealing,0,3917,670,14303.5825344394
Pimlico,South Harrow,0,3917,387,21911.61082031187
Pimlico,South Kensington,37,3917,15325,3738.859535732661
Pimlico,South Kenton,0,3917,261,18493.250503253777
Pimlico,South Ruislip,0,3917,289,22807.01093468472
Pimlico,South Wimbledon,4,3917,1361,10761.210850262309
Pimlico,South Woodford,0,3917,766,20440.36935136911
Pimlico,Southfields,0,3917,1351,11296.719663199341
Pimlico,Southgate,2,3917,874,19476.216996970623
Pimlico,Southwark,33,3917,10326,4244.720043005735
Pimlico,St. James's Park,4,3917,13339,2177.1837472219822
Pimlico,St. John's Wood,13,3917,3982,7532.565205553681
Pimlico,St. Paul's,57,3917,13446,6420.9022319928445
Pimlico,Stamford Brook,4,3917,784,9348.336852729082
Pimlico,Stanmore,1,3917,983,23470.389899291302
Pimlico,Stepney Green,1,3917,1879,9853.710237312187
Pimlico,Stockwell,13,3917,1623,2332.183962817072
Pimlico,Stonebridge Park,1,3917,729,14491.250423717622
Pimlico,Stratford,29,3917,55954,13671.211511577332
Pimlico,Sudbury Hill,1,3917,277,20426.14516127785
Pimlico,Sudbury Town,0,3917,218,18809.088545983454
Pimlico,Swiss Cottage,10,3917,2598,8502.505498358696
Pimlico,Temple,27,3917,6780,4286.291633329891
Pimlico,Theydon Bois,0,3917,98,31695.63626457497
Pimlico,Tooting Bec,7,3917,1239,7327.361588137287
Pimlico,Tooting Broadway,17,3917,4506,8402.323030480564
Pimlico,Tottenham Court Road,27,3917,19126,4347.73582284337
Pimlico,Tottenham Hale,31,3917,3239,14828.216952414272
Pimlico,Totteridge & Whetstone,0,3917,287,19095.810647746883
Pimlico,Tower Hill,35,3917,8286,6970.978000600468
Pimlico,Tufnell Park,4,3917,557,8732.1255443603
Pimlico,Turnham Green,3,3917,1515,9953.101097053694
Pimlico,Turnpike Lane,5,3917,992,13706.562380174373
Pimlico,Upminster,0,3917,1132,32082.09375700437
Pimlico,Upminster Bridge,0,3917,568,30771.311123222946
Pimlico,Upney,0,3917,485,21069.680604669054
Pimlico,Upton Park,0,3917,1642,15979.844369505034
Pimlico,Uxbridge,7,3917,4316,31935.594951893963
Pimlico,Vauxhall,126,3917,16242,825.3282533076546
Pimlico,Victoria,100,3917,33251,1399.8781509033847
Pimlico,Walthamstow Central,12,3917,5271,17354.90929424225
Pimlico,Wanstead,0,3917,419,19133.848549191203
Pimlico,Warren Street,134,3917,17309,4769.75888137658
Pimlico,Warwick Avenue,5,3917,1174,8149.732696759273
Pimlico,Waterloo,18,3917,23466,3588.2931134891946
Pimlico,Watford,0,3917,961,35076.67700510444
Pimlico,Wembley Central,1,3917,1327,16209.348890686517
Pimlico,Wembley Park,10,3917,5759,16194.6462874362
Pimlico,West Acton,4,3917,488,14195.435243715976
Pimlico,West Brompton,7,3917,5859,5967.703420785039
Pimlico,West Finchley,0,3917,91,16672.234604103105
Pimlico,West Ham,1,3917,5487,13728.930232515373
Pimlico,West Hampstead,6,3917,5856,9684.00688465698
Pimlico,West Harrow,0,3917,122,21892.515800199937
Pimlico,West Kensington,5,3917,1345,6344.3795233268465
Pimlico,West Ruislip,0,3917,194,25817.289857327425
Pimlico,Westbourne Park,2,3917,1347,9123.80751569179
Pimlico,Westminster,12,3917,15466,2737.9330871286747
Pimlico,White City,23,3917,5966,9246.236636746797
Pimlico,Whitechapel,5,3917,17633,8773.546053817196
Pimlico,Willesden Green,3,3917,830,11884.686421761222
Pimlico,Willesden Junction,2,3917,4165,11852.068455417168
Pimlico,Wimbledon,0,3917,6295,14312.28169777137
Pimlico,Wimbledon Park,1,3917,596,12656.36943318199
Pimlico,Wood Green,7,3917,2146,14637.388005576466
Pimlico,Woodford,0,3917,706,22152.324267379397
Pimlico,Woodside Park,2,3917,745,17618.708950998778
Pinner,Acton Town,1,2875,2202,17644.889466181456
Pinner,Aldgate,78,2875,7782,25423.02275199946
Pinner,Aldgate East,2,2875,7932,25666.804636669785
Pinner,Alperton,1,2875,741,12671.80152264566
Pinner,Amersham,13,2875,256,19810.702726190215
Pinner,Angel,5,2875,8103,22420.973194585724
Pinner,Archway,0,2875,2193,26513.72572059133
Pinner,Baker Street,98,2875,14973,18754.396130593763
Pinner,Balham,1,2875,3814,30500.227409745607
Pinner,Bank and Monument,31,2875,78549,24709.510521640597
Pinner,Barbican,56,2875,9134,23559.562855154567
Pinner,Barking,0,2875,7004,36767.829919163094
Pinner,Barons Court,1,2875,2956,22915.42049220255
Pinner,Bermondsey,1,2875,3172,27015.98702799272
Pinner,Bethnal Green,5,2875,4660,27109.230671857888
Pinner,Blackfriars,7,2875,10849,23950.590944825934
Pinner,Blackhorse Road,0,2875,2955,26300.27856423066
Pinner,Bond Street,50,2875,20967,20498.674361301568
Pinner,Borough,1,2875,3254,25442.754356832047
Pinner,Brixton,4,2875,5084,28066.952747337855
Pinner,Bromley-by-Bow,1,2875,1613,30373.27734149905
Pinner,Caledonian Road,1,2875,1803,23275.35483925653
Pinner,Camden Town,2,2875,6348,23477.62295777973
Pinner,Canada Water,6,2875,20443,28005.503948553305
Pinner,Canary Wharf,175,2875,58772,30096.932949433474
Pinner,Canning Town,4,2875,15428,32144.730432375694
Pinner,Cannon Street,8,2875,4698,24859.033947099982
Pinner,Canons Park,4,2875,526,13809.459091392142
Pinner,Chalfont & Latimer,32,2875,554,16425.042578833876
Pinner,Chancery Lane,7,2875,15391,22764.834483826824
Pinner,Charing Cross,18,2875,7016,22063.625322402204
Pinner,Chesham,23,2875,243,22740.978967092502
Pinner,Chorleywood,94,2875,702,12912.189287376852
Pinner,Clapham Common,0,2875,2020,28075.27457619222
Pinner,Clapham South,1,2875,1513,29327.592808928137
Pinner,Covent Garden,5,2875,4355,22232.03958750571
Pinner,Croxley,31,2875,340,8873.767237224378
Pinner,Dollis Hill,7,2875,847,11092.133907733183
Pinner,Earl's Court,1,2875,6613,24420.218557564967
Pinner,East Acton,0,2875,1505,22792.479977904575
Pinner,East Ham,0,2875,2062,34724.859833446615
Pinner,Eastcote,0,2875,364,7922.719638056041
Pinner,Edgware Road,10,2875,6868,19789.23649805736
Pinner,Elephant & Castle,7,2875,6427,24742.79381342999
Pinner,Embankment,10,2875,10220,22403.956142861356
Pinner,Euston Square,64,2875,8093,20201.175794159593
Pinner,Farringdon,184,2875,25592,23098.652911412988
Pinner,Finchley Road,68,2875,3417,15219.758883279192
Pinner,Finsbury Park,5,2875,6769,24153.600752612856
Pinner,Fulham Broadway,1,2875,4200,25930.3696257367
Pinner,Gloucester Road,3,2875,5194,24954.544970052968
Pinner,Goldhawk Road,0,2875,370,23027.17774152737
Pinner,Great Portland Street,65,2875,6936,19581.2155759001
Pinner,Green Park,39,2875,26754,21538.55328351342
Pinner,Hammersmith,2,2875,18250,22021.58840628195
Pinner,Harrow-on-the-Hill,89,2875,3019,3497.384133372768
Pinner,High Street Kensington,6,2875,5427,24187.382601752983
Pinner,Highbury & Islington,4,2875,25385,22096.256792171363
Pinner,Hillingdon,0,2875,318,12637.936848048608
Pinner,Holborn,29,2875,22346,22199.350771450067
Pinner,Holland Park,3,2875,2063,23580.13429532147
Pinner,Holloway Road,1,2875,1696,23890.65228223417
Pinner,Hyde Park Corner,3,2875,2410,22318.44258378033
Pinner,Ickenham,0,2875,282,11513.499652845778
Pinner,Kensal Green,0,2875,472,20114.37084947771
Pinner,Kentish Town,0,2875,3404,24755.588600548046
Pinner,Kilburn,5,2875,1953,13523.301219364246
Pinner,Kilburn Park,1,2875,823,22308.827461439454
Pinner,King's Cross St. Pancras,67,2875,33330,21240.654473855306
Pinner,Kingsbury,22,2875,1018,10870.15651383336
Pinner,Knightsbridge,6,2875,6821,22902.396172080455
Pinner,Ladbroke Grove,4,2875,2131,23290.508461093294
Pinner,Lambeth North,2,2875,1319,23747.07353112607
Pinner,Lancaster Gate,1,2875,1820,22400.712780830785
Pinner,Latimer Road,2,2875,1109,23950.088995932834
Pinner,Leicester Square,4,2875,8847,21866.5082884241
Pinner,Leytonstone,0,2875,1844,33295.376840960125
Pinner,Liverpool Street,122,2875,61122,24700.938669951913
Pinner,London Bridge,74,2875,29930,24928.16048956965
Pinner,Manor House,0,2875,1311,25269.71437983326
Pinner,Mansion House,11,2875,7815,24610.855240949066
Pinner,Marble Arch,3,2875,6145,21182.110596070455
Pinner,Marylebone,3,2875,4250,19292.69445638784
Pinner,Mile End,2,2875,3759,28739.57526624113
Pinner,Moor Park,63,2875,550,5963.616588817832
Pinner,Moorgate,110,2875,24574,24266.85122134947
Pinner,Morden,1,2875,1447,36442.48840403913
Pinner,Neasden,2,2875,732,10306.550893978494
Pinner,North Greenwich,8,2875,6276,31926.716240463324
Pinner,North Harrow,8,2875,190,1517.7554108908582
Pinner,Northwick Park,21,2875,1713,4800.515990797497
Pinner,Northwood,119,2875,1018,3745.3174764094365
Pinner,Northwood Hills,18,2875,488,2158.6485916962183
Pinner,Notting Hill Gate,1,2875,5490,23226.737066758844
Pinner,Old Street,11,2875,15897,23941.62795487557
Pinner,Oval,1,2875,2544,25848.740675897705
Pinner,Oxford Circus,37,2875,44368,20527.98680825585
Pinner,Paddington,40,2875,20198,20577.867774903414
Pinner,Piccadilly Circus,25,2875,13641,21491.816882654417
Pinner,Pimlico,7,2875,5585,24148.031243218913
Pinner,Preston Road,6,2875,411,6533.649790019409
Pinner,Queen's Park,0,2875,2167,21498.996510547255
Pinner,Queensbury,3,2875,439,12116.151748196367
Pinner,Queensway,1,2875,1882,23258.86240229257
Pinner,Rayners Lane,0,2875,426,6103.3652601383255
Pinner,Richmond,0,2875,5397,25363.1938704804
Pinner,Rickmansworth,101,2875,937,9360.836046814078
Pinner,Royal Oak,2,2875,856,21515.164287617183
Pinner,Ruislip,0,2875,257,9727.844670498805
Pinner,Ruislip Manor,0,2875,408,9048.958690260944
Pinner,Russell Square,3,2875,5172,22111.155178598525
Pinner,Seven Sisters,2,2875,10191,27559.48914264173
Pinner,Shepherd's Bush,1,2875,9890,22668.454874036568
Pinner,Shepherd's Bush Market,0,2875,416,23466.46716401483
Pinner,Sloane Square,3,2875,8229,23913.912105544503
Pinner,Snaresbrook,0,2875,512,34953.527458468445
Pinner,South Kensington,8,2875,15325,24203.211490612972
Pinner,Southwark,52,2875,10326,23829.811404466927
Pinner,St. James's Park,13,2875,13339,23523.08281802605
Pinner,St. John's Wood,21,2875,3982,16835.051920309117
Pinner,St. Paul's,21,2875,13446,23859.985680758753
Pinner,Stanmore,0,2875,983,15229.128567637814
Pinner,Stepney Green,1,2875,1879,27710.302888970455
Pinner,Stockwell,0,2875,1623,26480.215206035988
Pinner,Stratford,16,2875,55954,29500.190354744675
Pinner,Swiss Cottage,6,2875,2598,15865.111627504104
Pinner,Temple,7,2875,6780,23198.550145422098
Pinner,Tooting Broadway,5,2875,4506,32550.354273699482
Pinner,Tottenham Court Road,11,2875,19126,21402.289113889477
Pinner,Tottenham Hale,0,2875,3239,27714.484295112252
Pinner,Tower Hill,6,2875,8286,25549.240964894758
Pinner,Turnpike Lane,1,2875,992,27591.37373828202
Pinner,Upton Park,0,2875,1642,33424.61400686552
Pinner,Uxbridge,8,2875,4316,14782.331975420588
Pinner,Vauxhall,16,2875,16242,24973.35949652657
Pinner,Victoria,61,2875,33251,22748.15309231553
Pinner,Walthamstow Central,0,2875,5271,27859.34230793285
Pinner,Warren Street,0,2875,17309,21677.701254669366
Pinner,Warwick Avenue,1,2875,1174,21510.49371472788
Pinner,Waterloo,35,2875,23466,23173.384474950388
Pinner,Watford,147,2875,961,10928.645761885526
Pinner,Wembley Park,61,2875,5759,7953.3849557827125
Pinner,West Brompton,1,2875,5859,24987.60774932811
Pinner,West Ham,0,2875,5487,31173.699869875865
Pinner,West Hampstead,12,2875,5856,14538.922826631115
Pinner,West Harrow,0,2875,122,4739.252823726562
Pinner,Westbourne Park,1,2875,1347,22484.568533660396
Pinner,Westminster,54,2875,15466,22962.33347811936
Pinner,White City,0,2875,5966,23968.955967295933
Pinner,Whitechapel,5,2875,17633,26630.138705475463
Pinner,Willesden Green,8,2875,830,12338.243289526872
Pinner,Willesden Junction,0,2875,4165,18762.121962106834
Pinner,Wimbledon,0,2875,6295,33332.18602631445
Pinner,Wood Green,0,2875,2146,28522.199363684114
Pinner,Wood Lane,6,2875,1578,23992.7301192593
Plaistow,Acton Town,1,3634,2202,24034.652744671814
Plaistow,Aldgate East,88,3634,7932,6848.553741061653
Plaistow,Angel,21,3634,8103,10622.681635419565
Plaistow,Archway,4,3634,2193,16547.775150612153
Plaistow,Arnos Grove,1,3634,748,19292.901547555914
Plaistow,Baker Street,17,3634,14973,13760.962247137672
Plaistow,Balham,3,3634,3814,17808.743375013408
Plaistow,Bank and Monument,94,3634,78549,8527.518168726867
Plaistow,Barbican,65,3634,9134,8955.795522576871
Plaistow,Barking,151,3634,7004,5043.619397046487
Plaistow,Barkingside,0,3634,262,14192.422906862568
Plaistow,Barons Court,3,3634,2956,18764.12171865072
Plaistow,Becontree,21,3634,456,8338.071782743596
Plaistow,Belsize Park,1,3634,2255,15543.55047429404
Plaistow,Bermondsey,20,3634,3172,9073.890488579902
Plaistow,Bethnal Green,45,3634,4660,5768.20491398001
Plaistow,Blackfriars,44,3634,10849,9765.273887094827
Plaistow,Blackhorse Road,0,3634,2955,15301.135708922104
Plaistow,Bond Street,34,3634,20967,13263.38244740267
Plaistow,Borough,2,3634,3254,9928.840407134836
Plaistow,Bounds Green,1,3634,778,17938.659057179673
Plaistow,Bow Road,46,3634,1193,3150.8509455943567
Plaistow,Brent Cross,0,3634,450,20622.368588885667
Plaistow,Brixton,8,3634,5084,15375.46871260566
Plaistow,Bromley-by-Bow,78,3634,1613,2142.08103623239
Plaistow,Buckhurst Hill,0,3634,228,13418.067110612761
Plaistow,Burnt Oak,1,3634,649,25214.911360035483
Plaistow,Caledonian Road,1,3634,1803,13309.404269277356
Plaistow,Camden Town,6,3634,6348,13511.672387800554
Plaistow,Canada Water,23,3634,20443,8084.373568019315
Plaistow,Canary Wharf,126,3634,58772,5482.507291526169
Plaistow,Canning Town,38,3634,15428,2624.9162391913296
Plaistow,Cannon Street,20,3634,4698,8856.830884820782
Plaistow,Canons Park,0,3634,526,30006.224543260374
Plaistow,Chalk Farm,2,3634,1329,14505.449534806452
Plaistow,Chancery Lane,52,3634,15391,10472.194206540644
Plaistow,Charing Cross,1,3634,7016,11652.239509518553
Plaistow,Chiswick Park,2,3634,1517,22762.483502343788
Plaistow,Clapham Common,2,3634,2020,15383.790541460023
Plaistow,Clapham North,1,3634,1238,14741.033050081334
Plaistow,Clapham South,2,3634,1513,16636.108774195938
Plaistow,Colindale,1,3634,2081,23908.489310341836
Plaistow,Colliers Wood,0,3634,865,21139.289922753946
Plaistow,Covent Garden,2,3634,4355,11670.618490239662
Plaistow,Dagenham East,26,3634,649,11045.500348859998
Plaistow,Dagenham Heathway,49,3634,1108,9766.272559810528
Plaistow,Debden,2,3634,865,17305.658603654632
Plaistow,Dollis Hill,0,3634,847,21011.401455700474
Plaistow,Ealing Broadway,9,3634,4846,26139.90817057618
Plaistow,Ealing Common,0,3634,915,25061.275573809562
Plaistow,Earl's Court,19,3634,6613,17259.323653288302
Plaistow,East Acton,0,3634,1505,21530.99191267206
Plaistow,East Finchley,2,3634,1253,19887.00060503471
Plaistow,East Ham,97,3634,2062,2621.3244700129508
Plaistow,East Putney,4,3634,1877,21524.840992475114
Plaistow,Edgware,0,3634,772,26733.041038899188
Plaistow,Edgware Road,15,3634,6868,14795.802614601269
Plaistow,Elephant & Castle,10,3634,6427,10749.980559337992
Plaistow,Elm Park,12,3634,269,13341.28870524307
Plaistow,Embankment,47,3634,10220,11311.9086890594
Plaistow,Epping,3,3634,498,23253.25344919961
Plaistow,Euston,6,3634,16800,12138.073577627294
Plaistow,Euston Square,52,3634,8093,12314.182583571843
Plaistow,Fairlop,1,3634,182,15361.152742874552
Plaistow,Farringdon,77,3634,25592,9416.70546631845
Plaistow,Finchley Central,4,3634,1921,22257.557150310917
Plaistow,Finchley Road,5,3634,3417,17295.599494452243
Plaistow,Finsbury Park,3,3634,6769,12064.622531703793
Plaistow,Fulham Broadway,8,3634,4200,18769.474721460036
Plaistow,Gants Hill,1,3634,601,10704.11136430397
Plaistow,Gloucester Road,13,3634,5194,16349.202439439061
Plaistow,Golders Green,3,3634,1871,19107.279485566574
Plaistow,Goldhawk Road,0,3634,370,20476.069565648795
Plaistow,Goodge Street,4,3634,6457,12479.211946474461
Plaistow,Grange Hill,1,3634,76,16012.459993678423
Plaistow,Great Portland Street,33,3634,6936,12934.142801831335
Plaistow,Green Park,20,3634,26754,13001.674036071452
Plaistow,Greenford,1,3634,1157,28992.124913667794
Plaistow,Gunnersbury,6,3634,4775,23359.428519236873
Plaistow,Hainault,0,3634,356,16239.836309017974
Plaistow,Hammersmith,20,3634,18250,19657.95380457132
Plaistow,Hampstead,2,3634,2010,16721.553578385745
Plaistow,Hanger Lane,3,3634,1493,25165.804577681727
Plaistow,Harlesden,1,3634,1668,21891.4850394479
Plaistow,Harrow-on-the-Hill,1,3634,3019,28606.15123006089
Plaistow,Hatton Cross,1,3634,1219,36102.940094995676
Plaistow,Heathrow Terminal 4,0,3634,693,37979.272788635666
Plaistow,Heathrow Terminal 5,1,3634,975,40970.96951642344
Plaistow,Heathrow Terminals 2 & 3,2,3634,2406,38515.69104078672
Plaistow,Hendon Central,6,3634,1878,21755.97593135919
Plaistow,High Barnet,1,3634,953,28510.554643257827
Plaistow,High Street Kensington,8,3634,5427,17354.321225663152
Plaistow,Highbury & Islington,0,3634,25385,10007.278571262299
Plaistow,Highgate,2,3634,856,18137.97994682542
Plaistow,Holborn,50,3634,22346,11037.677918917401
Plaistow,Holland Park,6,3634,2063,17361.62688224324
Plaistow,Holloway Road,4,3634,1696,13504.084360817013
Plaistow,Hornchurch,24,3634,451,14885.615916932118
Plaistow,Hounslow Central,1,3634,708,31820.38274175209
Plaistow,Hounslow East,1,3634,843,31074.69835833115
Plaistow,Hounslow West,1,3634,401,33299.46643374849
Plaistow,Hyde Park Corner,1,3634,2410,13781.563336338359
Plaistow,Kennington,3,3634,1161,11589.548948562877
Plaistow,Kentish Town,0,3634,3404,14789.638030568869
Plaistow,Kew Gardens,0,3634,792,25139.709438187554
Plaistow,Kilburn,5,3634,1953,18580.23414406941
Plaistow,Kilburn Park,0,3634,823,18156.453924151727
Plaistow,King's Cross St. Pancras,60,3634,33330,11274.70390387613
Plaistow,Kingsbury,0,3634,1018,27066.921965701593
Plaistow,Knightsbridge,9,3634,6821,14365.516924638483
Plaistow,Ladbroke Grove,5,3634,2131,18297.074577637202
Plaistow,Lambeth North,2,3634,1319,11644.161668759658
Plaistow,Lancaster Gate,7,3634,1820,15165.420866931889
Plaistow,Latimer Road,2,3634,1109,18956.655112476743
Plaistow,Leicester Square,6,3634,8847,12036.149789321276
Plaistow,Leyton,2,3634,1447,4734.687934613037
Plaistow,Leytonstone,8,3634,1844,6398.531494904441
Plaistow,Liverpool Street,141,3634,61122,7814.419707779524
Plaistow,London Bridge,42,3634,29930,9414.246539872438
Plaistow,Loughton,1,3634,655,15253.541513739528
Plaistow,Manor House,1,3634,1311,13180.736158924197
Plaistow,Mansion House,26,3634,7815,9105.009590971697
Plaistow,Marble Arch,18,3634,6145,13946.818682171557
Plaistow,Marylebone,3,3634,4250,14299.260572931747
Plaistow,Mile End,63,3634,3759,3775.783111490312
Plaistow,Mill Hill East,0,3634,681,23779.759592860995
Plaistow,Moorgate,40,3634,24574,8248.507156381967
Plaistow,Morden,3,3634,1447,23751.004369306935
Plaistow,Mornington Crescent,1,3634,2927,12921.462174985343
Plaistow,Neasden,0,3634,732,21796.98446945516
Plaistow,Newbury Park,1,3634,559,13061.868485206418
Plaistow,North Acton,5,3634,3168,22711.511229014322
Plaistow,North Greenwich,56,3634,6276,4424.859017284005
Plaistow,Northfields,0,3634,864,26615.537249382673
Plaistow,Northolt,0,3634,663,30810.59117401496
Plaistow,Northwick Park,0,3634,1713,27303.01937263616
Plaistow,Notting Hill Gate,10,3634,5490,16661.893419273616
Plaistow,Oakwood,0,3634,423,23137.69498828626
Plaistow,Old Street,23,3634,15897,9102.026875129719
Plaistow,Oval,3,3634,2544,12504.706632902738
Plaistow,Oxford Circus,52,3634,44368,12709.04188211162
Plaistow,Paddington,21,3634,20198,15584.433891447325
Plaistow,Parsons Green,3,3634,2711,19471.81305288812
Plaistow,Perivale,0,3634,532,27395.68979248362
Plaistow,Piccadilly Circus,12,3634,13641,12224.047949266342
Plaistow,Pimlico,3,3634,5585,14658.765726073174
Plaistow,Putney Bridge,5,3634,2494,20466.27540220466
Plaistow,Queen's Park,1,3634,2167,18010.377299373962
Plaistow,Queensbury,0,3634,439,28312.9172000646
Plaistow,Queensway,7,3634,1882,16023.57048839367
Plaistow,Ravenscourt Park,2,3634,1895,20498.056722825626
Plaistow,Rayners Lane,0,3634,426,31212.132356826445
Plaistow,Redbridge,0,3634,198,9246.367602676966
Plaistow,Regent's Park,2,3634,3364,13687.09251013741
Plaistow,Richmond,10,3634,5397,27307.872702267327
Plaistow,Royal Oak,4,3634,856,16521.73040416109
Plaistow,Russell Square,4,3634,5172,11744.112234131575
Plaistow,Seven Sisters,1,3634,10191,12826.337779755067
Plaistow,Shepherd's Bush,14,3634,9890,18273.30630352814
Plaistow,Shepherd's Bush Market,0,3634,416,20036.780143161333
Plaistow,Sloane Square,38,3634,8229,14424.646588398762
Plaistow,Snaresbrook,1,3634,512,8056.682112412758
Plaistow,South Ealing,1,3634,670,26162.5919587058
Plaistow,South Kensington,41,3634,15325,15597.868959999065
Plaistow,South Wimbledon,3,3634,1361,22217.758058749027
Plaistow,South Woodford,3,3634,766,9372.502848480774
Plaistow,Southfields,2,3634,1351,23155.72908746575
Plaistow,Southgate,2,3634,874,21272.050134169207
Plaistow,Southwark,27,3634,10326,10512.595624975162
Plaistow,St. James's Park,36,3634,13339,12481.58197885119
Plaistow,St. John's Wood,7,3634,3982,15899.8923400662
Plaistow,St. Paul's,44,3634,13446,9377.043009608713
Plaistow,Stamford Brook,2,3634,784,21207.346276995482
Plaistow,Stanmore,1,3634,983,31425.894019506046
Plaistow,Stepney Green,46,3634,1879,4805.055488760986
Plaistow,Stockwell,2,3634,1623,13788.731171303793
Plaistow,Stonebridge Park,0,3634,729,23386.433816114837
Plaistow,Stratford,48,3634,55954,2603.345008688991
Plaistow,Swiss Cottage,5,3634,2598,16869.832632871214
Plaistow,Temple,29,3634,6780,10517.314686498661
Plaistow,Tooting Bec,1,3634,1239,18783.908796624004
Plaistow,Tooting Broadway,4,3634,4506,19858.87023896728
Plaistow,Tottenham Court Road,45,3634,19126,11834.73957647799
Plaistow,Totteridge & Whetstone,0,3634,287,25917.924142112213
Plaistow,Tower Hill,30,3634,8286,7687.787725472705
Plaistow,Tufnell Park,1,3634,557,15554.239038725631
Plaistow,Turnham Green,2,3634,1515,21812.110521320097
Plaistow,Turnpike Lane,1,3634,992,15502.395517372957
Plaistow,Upminster,6,3634,1132,17423.328030931192
Plaistow,Upminster Bridge,34,3634,568,16112.545397149765
Plaistow,Upney,16,3634,485,6410.914878595876
Plaistow,Upton Park,38,3634,1642,1321.0786434318593
Plaistow,Uxbridge,1,3634,4316,39891.0990721087
Plaistow,Vauxhall,17,3634,16242,15295.58688081321
Plaistow,Victoria,27,3634,33251,13258.887575169789
Plaistow,Walthamstow Central,0,3634,5271,13742.071965219911
Plaistow,Wanstead,1,3634,419,8065.982046302865
Plaistow,Warren Street,5,3634,17309,12684.274779512678
Plaistow,Warwick Avenue,1,3634,1174,16517.059831271792
Plaistow,Waterloo,57,3634,23466,11070.472612583977
Plaistow,Wembley Central,0,3634,1327,25104.532283083732
Plaistow,Wembley Park,4,3634,5759,24150.150407650945
Plaistow,West Acton,1,3634,488,24523.006003756684
Plaistow,West Brompton,13,3634,5859,17826.712845051443
Plaistow,West Ham,199,3634,5487,929.8354935578001
Plaistow,West Hampstead,2,3634,5856,17564.612536802542
Plaistow,West Kensington,4,3634,1345,18203.388947593252
Plaistow,West Ruislip,0,3634,194,36144.86061736813
Plaistow,Westbourne Park,4,3634,1347,17491.134650204305
Plaistow,Westminster,23,3634,15466,11920.832638944497
Plaistow,White City,10,3634,5966,19573.807396787506
Plaistow,Whitechapel,346,3634,17633,5885.219672255977
Plaistow,Willesden Green,1,3634,830,19765.292073906785
Plaistow,Wimbledon,11,3634,6295,26171.29112203778
Plaistow,Wimbledon Park,0,3634,596,24515.3788574484
Plaistow,Wood Green,2,3634,2146,16433.221142775048
Plaistow,Wood Lane,2,3634,1578,19510.517187916863
Plaistow,Woodford,3,3634,706,11084.45776449106
Pontoon Dock,Abbey Road,0,2012,345,4636.094118126452
Pontoon Dock,All Saints,1,2012,444,5428.637155674114
Pontoon Dock,Bank and Monument,565,2012,78549,9842.390861532907
Pontoon Dock,Beckton,1,2012,442,8688.369557457037
Pontoon Dock,Blackwall,3,2012,665,3953.6966555456092
Pontoon Dock,Bow Church,1,2012,925,7425.895191864346
Pontoon Dock,Canary Wharf,52,2012,58772,5264.7620031326505
Pontoon Dock,Canning Town,557,2012,15428,2407.170950797811
Pontoon Dock,Crossharbour,2,2012,1208,6864.723343416326
Pontoon Dock,Custom House,0,2012,845,4003.103413361876
Pontoon Dock,Cutty Sark,3,2012,1748,8682.146692417447
Pontoon Dock,Cyprus,3,2012,850,6710.347401005443
Pontoon Dock,Deptford Bridge,2,2012,840,10100.653035503958
Pontoon Dock,Devons Road,0,2012,611,6787.409946398125
Pontoon Dock,East India,6,2012,1522,3562.38944994356
Pontoon Dock,Gallions Reach,1,2012,557,7452.121281459055
Pontoon Dock,Greenwich,0,2012,1189,9315.789124636593
Pontoon Dock,Heron Quays,19,2012,5975,5616.333990527293
Pontoon Dock,Island Gardens,5,2012,691,7884.54415384282
Pontoon Dock,King George V,20,2012,800,2169.9269209894082
Pontoon Dock,Langdon Park,3,2012,1989,5935.061150107883
Pontoon Dock,Lewisham,4,2012,2400,11391.699277390999
Pontoon Dock,Limehouse,11,2012,2969,6332.785664818454
Pontoon Dock,London City Airport,22,2012,1941,1141.3500296621457
Pontoon Dock,Mudchute,3,2012,302,7331.093144987382
Pontoon Dock,Poplar,74,2012,1301,4676.65521299751
Pontoon Dock,Prince Regent,1,2012,754,4527.590292170601
Pontoon Dock,Pudding Mill Lane,0,2012,431,6912.794468649746
Pontoon Dock,Royal Victoria,3,2012,763,3396.76002513389
Pontoon Dock,Shadwell,73,2012,7447,7525.289397763259
Pontoon Dock,South Quay,21,2012,4591,6267.975839593787
Pontoon Dock,Star Lane,6,2012,1052,3274.1701424193225
Pontoon Dock,Stratford,240,2012,55954,5775.761211562532
Pontoon Dock,Stratford High Street,21,2012,788,5291.305419413279
Pontoon Dock,Stratford International,47,2012,1546,7096.829328676409
