Orig,OrigCode,Dest,DestCode,Total,WorksFromHome,Underground,Train,Bus,Taxi,CarDrive,CarPass,Motobike,Bicycle,Walk,Other,OrigCodeNew,DestCodeNew,Oi1_origpop,Oi2_origsal,Dj1_destpop,Dj2_destsal,TotalNoIntra,offset,Dist
Kingston upon Thames,00AX,Barking and Dagenham,00AB,9,0,3,0,0,0,6,0,0,0,0,0,E09000021,E09000002,77000,19500,56000,16200,9,0.0,33960.70529881695
Kingston upon Thames,00AX,Barnet,00AC,104,0,16,37,0,0,45,3,0,0,0,3,E09000021,E09000003,77000,19500,159000,18700,104,0.0,25931.78459905441
Kingston upon Thames,00AX,Bexley,00AD,35,0,0,6,3,0,23,0,0,0,3,0,E09000021,E09000004,77000,19500,112000,18300,35,0.0,30937.354856306472
Kingston upon Thames,00AX,Brent,00AE,184,0,11,27,6,0,111,4,18,4,3,0,E09000021,E09000005,77000,19500,127000,16500,184,0.0,19030.185778477407
Kingston upon Thames,00AX,Bromley,00AF,72,0,3,10,0,0,53,3,0,0,3,0,E09000021,E09000006,77000,19500,164000,19100,72,0.0,23626.822808604134
Kingston upon Thames,00AX,Camden,00AG,1547,0,93,1247,13,0,125,6,54,6,0,3,E09000021,E09000007,77000,19500,101000,19800,1547,0.0,19794.286936676726
Kingston upon Thames,00AX,Croydon,00AH,638,0,53,153,8,0,380,9,20,6,9,0,E09000021,E09000008,77000,19500,153000,18300,638,0.0,14371.739505400028
Kingston upon Thames,00AX,Ealing,00AJ,469,0,20,41,26,0,333,15,25,5,4,0,E09000021,E09000009,77000,19500,141000,17500,469,0.0,15280.959269854762
Kingston upon Thames,00AX,Enfield,00AK,42,0,6,11,3,0,19,3,0,0,0,0,E09000021,E09000010,77000,19500,128000,17500,42,0.0,32381.106134338686
Kingston upon Thames,00AX,Greenwich,00AL,58,0,0,25,3,3,21,0,3,0,3,0,E09000021,E09000011,77000,19500,91000,18600,58,0.0,25684.689219252312
Kingston upon Thames,00AX,Hackney,00AM,176,0,14,134,0,0,22,0,6,0,0,0,E09000021,E09000012,77000,19500,72000,17700,176,0.0,23992.638342650884
Kingston upon Thames,00AX,Hammersmith and Fulham,00AN,1327,0,195,216,97,0,648,35,76,51,6,3,E09000021,E09000013,77000,19500,83000,21000,1327,0.0,12770.996330079583
Kingston upon Thames,00AX,Haringey,00AP,32,0,0,14,3,0,12,0,3,0,0,0,E09000021,E09000014,77000,19500,90000,19100,32,0.0,25741.151479019918
Kingston upon Thames,00AX,Harrow,00AQ,68,0,13,10,3,0,33,6,3,0,0,0,E09000021,E09000015,77000,19500,100000,19300,68,0.0,23643.529076286588
Kingston upon Thames,00AX,Havering,00AR,24,0,0,5,3,0,16,0,0,0,0,0,E09000021,E09000016,77000,19500,114000,17400,24,0.0,40274.45321311904
Kingston upon Thames,00AX,Hillingdon,00AS,1070,0,21,25,92,6,843,27,39,11,3,3,E09000021,E09000017,77000,19500,113000,17600,1070,0.0,20334.600566710633
Kingston upon Thames,00AX,Hounslow,00AT,1484,0,11,105,142,0,1091,35,44,44,9,3,E09000021,E09000018,77000,19500,101000,16500,1484,0.0,10524.10625486848
Kingston upon Thames,00AX,Islington,00AU,710,0,63,535,6,3,80,3,12,5,3,0,E09000021,E09000019,77000,19500,82000,18700,710,0.0,21674.422069116106
Kingston upon Thames,00AX,Kensington and Chelsea,00AW,847,0,239,212,51,0,264,19,38,15,6,3,E09000021,E09000020,77000,19500,75000,25900,847,0.0,14220.00482058821
Kingston upon Thames,00AX,Kingston upon Thames,00AX,33432,6783,207,1096,4019,233,11505,1088,307,1453,6585,156,E09000021,E09000021,77000,19500,77000,19500,0,1e-10,0.0
Kingston upon Thames,00AX,Lambeth,00AY,1028,0,27,606,14,3,314,12,25,13,8,6,E09000021,E09000022,77000,19500,119000,18200,1028,0.0,13831.202194849873
Kingston upon Thames,00AX,Lewisham,00AZ,70,0,0,23,0,0,41,0,6,0,0,0,E09000021,E09000023,77000,19500,113000,18000,70,0.0,19724.074858800876
Kingston upon Thames,00AX,Merton,00BA,3041,0,31,401,251,0,1965,116,62,98,105,12,E09000021,E09000024,77000,19500,96000,18500,3041,0.0,6704.314959634036
Kingston upon Thames,00AX,Newham,00BB,71,0,7,25,6,0,27,3,0,0,3,0,E09000021,E09000025,77000,19500,88000,15300,71,0.0,27340.03725701557
Kingston upon Thames,00AX,Redbridge,00BC,31,0,6,9,8,0,8,0,0,0,0,0,E09000021,E09000026,77000,19500,118000,17200,31,0.0,33447.73811064784
Kingston upon Thames,00AX,Richmond upon Thames,00BD,3788,0,31,340,678,0,2130,108,92,249,150,10,E09000021,E09000027,77000,19500,94000,23400,3788,0.0,6353.175266025449
Kingston upon Thames,00AX,Southwark,00BE,1038,0,18,791,11,0,182,5,19,9,0,3,E09000021,E09000028,77000,19500,97000,16900,1038,0.0,17643.713028208662
Kingston upon Thames,00AX,Sutton,00BF,1190,0,6,37,117,0,881,33,28,36,49,3,E09000021,E09000029,77000,19500,98000,17600,1190,0.0,8135.5963127829855
Kingston upon Thames,00AX,Tower Hamlets,00BG,825,0,77,605,6,0,108,5,20,4,0,0,E09000021,E09000030,77000,19500,76000,19100,825,0.0,22575.222757922802
Kingston upon Thames,00AX,Waltham Forest,00BH,20,0,3,7,0,0,10,0,0,0,0,0,E09000021,E09000031,77000,19500,99000,16600,20,0.0,29808.164193293407
Kingston upon Thames,00AX,Wandsworth,00BJ,2395,0,26,400,200,3,1564,67,60,58,17,0,E09000021,E09000032,77000,19500,143000,21700,2395,0.0,9994.204261921464
Kingston upon Thames,00AX,Westminster,00BK,5419,0,434,4071,69,11,583,51,128,54,12,6,E09000021,E09000033,77000,19500,95000,21900,5419,0.0,16501.28258198489
Lambeth,00AY,City of London,00AA,9697,0,5343,2284,723,47,449,41,216,370,209,15,E09000022,E09000001,119000,18200,12000,38300,9697,0.0,6975.079235556705
Lambeth,00AY,Barking and Dagenham,00AB,64,0,9,5,6,0,44,0,0,0,0,0,E09000022,E09000002,119000,18200,56000,16200,64,0.0,20134.46814866411
Lambeth,00AY,Barnet,00AC,406,0,180,54,48,0,95,3,5,9,12,0,E09000022,E09000003,119000,18200,159000,18700,406,0.0,19131.16757723144
Lambeth,00AY,Bexley,00AD,136,0,11,22,11,0,85,0,4,0,3,0,E09000022,E09000004,119000,18200,112000,18300,136,0.0,18131.70634982052
Lambeth,00AY,Brent,00AE,477,0,190,63,22,3,166,10,5,9,9,0,E09000022,E09000005,119000,18200,127000,16500,477,0.0,15602.130409862224
Lambeth,00AY,Bromley,00AF,826,0,43,184,125,0,398,30,19,12,12,3,E09000022,E09000006,119000,18200,164000,19100,826,0.0,14916.055563743485
Lambeth,00AY,Camden,00AG,8090,0,4502,1297,885,23,611,40,208,407,106,11,E09000022,E09000007,119000,18200,101000,19800,8090,0.0,10648.901772662186
Lambeth,00AY,Croydon,00AH,3143,0,129,500,960,10,1222,73,33,67,137,12,E09000022,E09000008,119000,18200,153000,18300,3143,0.0,11170.522617241139
Lambeth,00AY,Ealing,00AJ,667,0,282,67,43,6,234,0,16,13,3,3,E09000022,E09000009,119000,18200,141000,17500,667,0.0,16629.01601465313
Lambeth,00AY,Enfield,00AK,150,0,62,26,9,0,44,3,3,0,3,0,E09000022,E09000010,119000,18200,128000,17500,150,0.0,22038.360084273776
Lambeth,00AY,Greenwich,00AL,595,0,77,90,81,0,292,9,12,9,22,3,E09000022,E09000011,119000,18200,91000,18600,595,0.0,12295.63420729718
Lambeth,00AY,Hackney,00AM,1469,0,733,224,136,0,238,13,39,64,19,3,E09000022,E09000012,119000,18200,72000,17700,1469,0.0,11596.786029614228
Lambeth,00AY,Hammersmith and Fulham,00AN,3376,0,1536,524,220,6,711,30,108,208,27,6,E09000022,E09000013,119000,18200,83000,21000,3376,0.0,8464.701581236035
Lambeth,00AY,Haringey,00AP,373,0,195,39,35,0,79,6,3,4,12,0,E09000022,E09000014,119000,18200,90000,19100,373,0.0,15208.194200431772
Lambeth,00AY,Harrow,00AQ,89,0,43,15,3,0,25,3,0,0,0,0,E09000022,E09000015,119000,18200,100000,19300,89,0.0,22261.28563879909
Lambeth,00AY,Havering,00AR,49,0,9,15,9,0,16,0,0,0,0,0,E09000022,E09000016,119000,18200,114000,17400,49,0.0,26471.110240855785
Lambeth,00AY,Hillingdon,00AS,466,0,117,61,16,0,253,3,13,3,0,0,E09000022,E09000017,119000,18200,113000,17600,466,0.0,24731.27763014132
Lambeth,00AY,Hounslow,00AT,898,0,202,351,35,0,260,6,26,9,6,3,E09000022,E09000018,119000,18200,101000,16500,898,0.0,17299.78754617813
Lambeth,00AY,Islington,00AU,4149,0,2232,847,265,4,408,30,115,185,51,12,E09000022,E09000019,119000,18200,82000,18700,4149,0.0,10544.474100669351
Lambeth,00AY,Kensington and Chelsea,00AW,4368,0,1737,756,829,8,530,47,149,261,51,0,E09000022,E09000020,119000,18200,75000,25900,4368,0.0,7357.124457388569
Lambeth,00AY,Kingston upon Thames,00AX,527,0,31,229,54,0,185,5,9,14,0,0,E09000022,E09000021,119000,18200,77000,19500,527,0.0,13831.202194849873
Lambeth,00AY,Lambeth,00AY,36385,9873,3732,1852,5278,200,7155,491,349,1300,5912,243,E09000022,E09000022,119000,18200,119000,18200,0,1e-10,0.0
Lambeth,00AY,Lewisham,00AZ,1344,0,95,152,344,3,628,22,22,51,24,3,E09000022,E09000023,119000,18200,113000,18000,1344,0.0,6840.990763076194
Lambeth,00AY,Merton,00BA,1830,0,286,364,273,0,728,35,38,63,34,9,E09000022,E09000024,119000,18200,96000,18500,1830,0.0,7345.1656191775755
Lambeth,00AY,Newham,00BB,380,0,138,46,43,0,125,3,11,3,11,0,E09000022,E09000025,119000,18200,88000,15300,380,0.0,13534.94840019907
Lambeth,00AY,Redbridge,00BC,123,0,39,19,14,0,45,0,0,3,0,3,E09000022,E09000026,119000,18200,118000,17200,123,0.0,19916.2228941209
Lambeth,00AY,Richmond upon Thames,00BD,855,0,87,385,46,0,255,7,48,18,9,0,E09000022,E09000027,119000,18200,94000,23400,855,0.0,13544.952782090963
Lambeth,00AY,Southwark,00BE,8267,0,1550,1163,1826,23,2168,128,126,491,771,21,E09000022,E09000028,119000,18200,97000,16900,8267,0.0,3821.698305348029
Lambeth,00AY,Sutton,00BF,803,0,68,214,66,0,403,11,17,20,4,0,E09000022,E09000029,119000,18200,98000,17600,803,0.0,11006.38778357272
Lambeth,00AY,Tower Hamlets,00BG,3414,0,1951,499,149,8,526,25,88,133,29,6,E09000022,E09000030,119000,18200,76000,19100,3414,0.0,9010.381485133625
Lambeth,00AY,Waltham Forest,00BH,185,0,78,26,32,0,42,0,4,0,3,0,E09000022,E09000031,119000,18200,99000,16600,185,0.0,17233.210721135638
Lambeth,00AY,Wandsworth,00BJ,8028,0,805,1144,1810,28,2852,161,117,512,577,22,E09000022,E09000032,119000,18200,143000,21700,8028,0.0,4722.345913462956
Lambeth,00AY,Westminster,00BK,24349,0,11452,4068,4473,65,1522,169,481,1074,998,47,E09000022,E09000033,119000,18200,95000,21900,24349,0.0,7248.985775556692
Lewisham,00AZ,City of London,00AA,7251,0,793,5317,413,11,400,53,114,113,23,14,E09000023,E09000001,113000,18000,12000,38300,7251,0.0,8901.877162595254
Lewisham,00AZ,Barking and Dagenham,00AB,164,0,23,17,5,0,107,9,0,0,3,0,E09000023,E09000002,113000,18000,56000,16200,164,0.0,15060.64371341419
Lewisham,00AZ,Barnet,00AC,271,0,84,61,36,0,67,9,8,0,6,0,E09000023,E09000003,113000,18000,159000,18700,271,0.0,22835.771266039817
Lewisham,00AZ,Bexley,00AD,1170,0,22,128,157,3,783,41,10,14,9,3,E09000023,E09000004,113000,18000,112000,18300,1170,0.0,11389.803764220902
Lewisham,00AZ,Brent,00AE,332,0,89,84,12,0,105,4,13,0,22,3,E09000023,E09000005,113000,18000,127000,16500,332,0.0,21113.598316688785
Lewisham,00AZ,Bromley,00AF,6677,0,51,546,2012,23,3179,301,90,99,363,13,E09000023,E09000006,113000,18000,164000,19100,6677,0.0,9848.803543622726
Lewisham,00AZ,Camden,00AG,4963,0,897,2959,399,9,450,39,89,99,15,7,E09000023,E09000007,113000,18000,101000,19800,4963,0.0,14483.900390771849
Lewisham,00AZ,Croydon,00AH,2457,0,122,670,328,3,1181,67,46,20,14,6,E09000023,E09000008,113000,18000,153000,18300,2457,0.0,11339.82078162312
Lewisham,00AZ,Ealing,00AJ,457,0,136,82,39,3,165,8,12,9,3,0,E09000023,E09000009,113000,18000,141000,17500,457,0.0,23105.338788124453
Lewisham,00AZ,Enfield,00AK,133,0,23,44,14,0,52,0,0,0,0,0,E09000023,E09000010,113000,18000,128000,17500,133,0.0,23024.074247886972
Lewisham,00AZ,Greenwich,00AL,4555,0,85,243,1173,13,2392,129,48,142,321,9,E09000023,E09000011,113000,18000,91000,18600,4555,0.0,6019.0482265421615
Lewisham,00AZ,Hackney,00AM,1231,0,229,459,112,6,341,16,25,31,9,3,E09000023,E09000012,113000,18000,72000,17700,1231,0.0,11947.329968943975
Lewisham,00AZ,Hammersmith and Fulham,00AN,1114,0,442,344,33,3,236,10,28,15,3,0,E09000023,E09000013,113000,18000,83000,21000,1114,0.0,14867.044338774773
Lewisham,00AZ,Haringey,00AP,277,0,61,60,17,3,121,6,3,0,6,0,E09000023,E09000014,113000,18000,90000,19100,277,0.0,16925.705336393832
Lewisham,00AZ,Harrow,00AQ,83,0,38,17,0,0,28,0,0,0,0,0,E09000023,E09000015,113000,18000,100000,19300,83,0.0,27794.114850841906
Lewisham,00AZ,Havering,00AR,93,0,9,25,0,0,56,3,0,0,0,0,E09000023,E09000016,113000,18000,114000,17400,93,0.0,21034.178336478508
Lewisham,00AZ,Hillingdon,00AS,238,0,50,56,9,0,110,6,7,0,0,0,E09000023,E09000017,113000,18000,113000,17600,238,0.0,31302.91891841106
Lewisham,00AZ,Hounslow,00AT,365,0,82,139,16,0,116,0,9,0,3,0,E09000023,E09000018,113000,18000,101000,16500,365,0.0,24140.676308020284
Lewisham,00AZ,Islington,00AU,2669,0,568,1471,160,0,307,21,53,72,11,6,E09000023,E09000019,113000,18000,82000,18700,2669,0.0,12777.830914203723
Lewisham,00AZ,Kensington and Chelsea,00AW,1791,0,491,833,132,3,217,12,54,40,3,6,E09000023,E09000020,113000,18000,75000,25900,1791,0.0,13315.703704775691
Lewisham,00AZ,Kingston upon Thames,00AX,181,0,8,91,6,0,70,3,3,0,0,0,E09000023,E09000021,113000,18000,77000,19500,181,0.0,19724.074858800876
Lewisham,00AZ,Lambeth,00AY,5685,0,244,1773,1225,6,2007,117,105,139,62,7,E09000023,E09000022,113000,18000,119000,18200,5685,0.0,6840.990763076194
Lewisham,00AZ,Lewisham,00AZ,35169,8350,831,2375,4839,339,10519,956,307,619,5837,197,E09000023,E09000023,113000,18000,113000,18000,0,1e-10,0.0
Lewisham,00AZ,Merton,00BA,583,0,78,139,47,0,278,16,19,3,3,0,E09000023,E09000024,113000,18000,96000,18500,583,0.0,13023.172563073946
Lewisham,00AZ,Newham,00BB,657,0,159,92,50,0,296,24,11,14,11,0,E09000023,E09000025,113000,18000,88000,15300,657,0.0,9622.939241364233
Lewisham,00AZ,Redbridge,00BC,141,0,22,26,13,0,74,3,0,0,3,0,E09000023,E09000026,113000,18000,118000,17200,141,0.0,16675.97917001245
Lewisham,00AZ,Richmond upon Thames,00BD,259,0,16,139,15,3,64,3,9,3,7,0,E09000023,E09000027,113000,18000,94000,23400,259,0.0,20312.76076986906
Lewisham,00AZ,Southwark,00BE,11118,0,420,3313,2321,33,3915,289,165,257,385,20,E09000023,E09000028,113000,18000,97000,16900,11118,0.0,4721.789020414794
Lewisham,00AZ,Sutton,00BF,406,0,11,128,18,3,222,12,9,0,3,0,E09000023,E09000029,113000,18000,98000,17600,406,0.0,14548.97846214365
Lewisham,00AZ,Tower Hamlets,00BG,3949,0,1692,984,178,3,795,55,70,127,31,14,E09000023,E09000030,113000,18000,76000,19100,3949,0.0,7570.616564316321
Lewisham,00AZ,Waltham Forest,00BH,236,0,26,61,24,0,107,9,3,3,0,3,E09000023,E09000031,113000,18000,99000,16600,236,0.0,16221.73599557548
Lewisham,00AZ,Wandsworth,00BJ,1901,0,145,554,229,0,850,36,46,29,9,3,E09000023,E09000032,113000,18000,143000,21700,1901,0.0,11538.65179198663
Lewisham,00AZ,Westminster,00BK,13727,0,1928,8735,1479,21,945,96,236,224,49,14,E09000023,E09000033,113000,18000,95000,21900,13727,0.0,12138.572985069193
Merton,00BA,City of London,00AA,6051,0,2479,3052,43,15,301,18,75,43,15,10,E09000024,E09000001,96000,18500,12000,38300,6051,0.0,13714.247880293207
Merton,00BA,Barking and Dagenham,00AB,34,0,13,6,0,0,15,0,0,0,0,0,E09000024,E09000002,96000,18500,56000,16200,34,0.0,27368.52213798627
Merton,00BA,Barnet,00AC,181,0,89,16,9,0,52,3,3,3,3,3,E09000024,E09000003,96000,18500,159000,18700,181,0.0,22940.242405982313
Merton,00BA,Bexley,00AD,56,0,3,7,3,0,40,0,3,0,0,0,E09000024,E09000004,96000,18500,112000,18300,56,0.0,24281.767233413302
Merton,00BA,Brent,00AE,251,0,87,37,9,0,106,6,6,0,0,0,E09000024,E09000005,96000,18500,127000,16500,251,0.0,17241.811877179054
Merton,00BA,Bromley,00AF,316,0,24,30,16,0,222,15,3,3,3,0,E09000024,E09000006,96000,18500,164000,19100,316,0.0,17822.045174594034
Merton,00BA,Camden,00AG,2952,0,1432,1112,40,9,232,13,60,47,7,0,E09000024,E09000007,96000,18500,101000,19800,2952,0.0,15428.058680691103
Merton,00BA,Croydon,00AH,3193,0,479,183,574,6,1649,124,48,48,72,10,E09000024,E09000008,96000,18500,153000,18300,3193,0.0,9779.91240884211
Merton,00BA,Ealing,00AJ,554,0,190,45,14,0,265,9,19,6,6,0,E09000024,E09000009,96000,18500,141000,17500,554,0.0,15590.566826235989
Merton,00BA,Enfield,00AK,49,0,11,10,0,0,22,6,0,0,0,0,E09000024,E09000010,96000,18500,128000,17500,49,0.0,27878.54897613598
Merton,00BA,Greenwich,00AL,176,0,29,37,12,0,80,6,3,6,3,0,E09000024,E09000011,96000,18500,91000,18600,176,0.0,18980.948241898855
Merton,00BA,Hackney,00AM,454,0,246,128,3,3,59,6,5,4,0,0,E09000024,E09000012,96000,18500,72000,17700,454,0.0,18362.179352580813
Merton,00BA,Hammersmith and Fulham,00AN,2310,0,1055,176,136,3,726,39,87,73,8,7,E09000024,E09000013,96000,18500,83000,21000,2310,0.0,9601.712215445119
Merton,00BA,Haringey,00AP,143,0,70,20,14,3,27,0,0,6,0,3,E09000024,E09000014,96000,18500,90000,19100,143,0.0,21016.089248284512
Merton,00BA,Harrow,00AQ,68,0,28,9,0,0,31,0,0,0,0,0,E09000024,E09000015,96000,18500,100000,19300,68,0.0,23156.96734878707
Merton,00BA,Havering,00AR,20,0,3,3,0,0,14,0,0,0,0,0,E09000024,E09000016,96000,18500,114000,17400,20,0.0,33641.50746699241
Merton,00BA,Hillingdon,00AS,532,0,46,34,15,0,414,3,17,3,0,0,E09000024,E09000017,96000,18500,113000,17600,532,0.0,22623.182154430982
Merton,00BA,Hounslow,00AT,848,0,116,185,22,0,466,8,15,30,3,3,E09000024,E09000018,96000,18500,101000,16500,848,0.0,13428.142532697024
Merton,00BA,Islington,00AU,1411,0,701,543,20,0,106,8,22,8,3,0,E09000024,E09000019,96000,18500,82000,18700,1411,0.0,16553.140306690897
Merton,00BA,Kensington and Chelsea,00AW,2223,0,1264,275,89,3,414,27,68,58,25,0,E09000024,E09000020,96000,18500,75000,25900,2223,0.0,10157.148294129944
Merton,00BA,Kingston upon Thames,00AX,3516,0,78,577,543,7,1880,126,50,106,142,7,E09000024,E09000021,96000,18500,77000,19500,3516,0.0,6704.314959634036
Merton,00BA,Lambeth,00AY,3383,0,700,779,371,3,1249,87,60,83,51,0,E09000024,E09000022,96000,18500,119000,18200,3383,0.0,7345.1656191775755
Merton,00BA,Lewisham,00AZ,250,0,34,30,17,3,148,6,3,3,6,0,E09000024,E09000023,96000,18500,113000,18000,250,0.0,13023.172563073946
Merton,00BA,Merton,00BA,31257,8052,1685,1268,2757,253,9887,848,279,914,5138,176,E09000024,E09000024,96000,18500,96000,18500,0,1e-10,0.0
Merton,00BA,Newham,00BB,157,0,63,16,19,0,46,0,7,0,3,3,E09000024,E09000025,96000,18500,88000,15300,157,0.0,20864.434784275727
Merton,00BA,Redbridge,00BC,31,0,6,8,7,0,7,0,0,0,3,0,E09000024,E09000026,96000,18500,118000,17200,31,0.0,27233.12069083599
Merton,00BA,Richmond upon Thames,00BD,1334,0,62,375,78,0,697,29,14,47,32,0,E09000024,E09000027,96000,18500,94000,23400,1334,0.0,8797.783932895143
Merton,00BA,Southwark,00BE,2282,0,748,833,73,3,520,22,41,31,11,0,E09000024,E09000028,96000,18500,97000,16900,2282,0.0,11156.640236354571
Merton,00BA,Sutton,00BF,3743,0,116,134,832,11,2150,169,55,102,168,6,E09000024,E09000029,96000,18500,98000,17600,3743,0.0,5497.250140811957
Merton,00BA,Tower Hamlets,00BG,1704,0,852,584,13,0,199,11,25,10,7,3,E09000024,E09000030,96000,18500,76000,19100,1704,0.0,16313.443312610487
Merton,00BA,Waltham Forest,00BH,81,0,17,14,13,3,24,0,3,3,4,0,E09000024,E09000031,96000,18500,99000,16600,81,0.0,24156.64686307011
Merton,00BA,Wandsworth,00BJ,8410,0,978,675,1397,18,3908,249,170,384,618,13,E09000024,E09000032,96000,18500,143000,21700,8410,0.0,4737.45494784804
Merton,00BA,Westminster,00BK,10148,0,4835,3836,186,14,827,63,187,154,34,12,E09000024,E09000033,96000,18500,95000,21900,10148,0.0,11792.908789245914
Newham,00BB,City of London,00AA,5009,0,3217,1044,269,9,326,37,52,26,24,5,E09000025,E09000001,88000,15300,12000,38300,5009,0.0,9126.736565188925
Newham,00BB,Barking and Dagenham,00AB,2702,0,313,183,536,8,1413,152,18,35,34,10,E09000025,E09000002,88000,15300,56000,16200,2702,0.0,6900.515129973976
Newham,00BB,Barnet,00AC,401,0,163,39,28,0,151,6,5,0,9,0,E09000025,E09000003,88000,15300,159000,18700,401,0.0,19819.82840851916
Newham,00BB,Bexley,00AD,147,0,13,12,22,0,82,6,3,3,6,0,E09000025,E09000004,88000,15300,112000,18300,147,0.0,10339.378024750275
Newham,00BB,Brent,00AE,513,0,178,84,28,3,191,3,3,6,17,0,E09000025,E09000005,88000,15300,127000,16500,513,0.0,21471.888341456095
Newham,00BB,Bromley,00AF,207,0,32,24,26,0,103,13,3,0,6,0,E09000025,E09000006,88000,15300,164000,19100,207,0.0,17259.478886858244
Newham,00BB,Camden,00AG,3855,0,2487,580,158,6,472,36,49,45,16,6,E09000025,E09000007,88000,15300,101000,19800,3855,0.0,13698.18342963493
Newham,00BB,Croydon,00AH,190,0,55,65,11,3,53,0,3,0,0,0,E09000025,E09000008,88000,15300,153000,18300,190,0.0,20962.63915922992
Newham,00BB,Ealing,00AJ,431,0,193,48,30,0,121,8,4,0,24,3,E09000025,E09000009,88000,15300,141000,17500,431,0.0,25580.019877897957
Newham,00BB,Enfield,00AK,584,0,67,56,82,3,330,23,0,4,16,3,E09000025,E09000010,88000,15300,128000,17500,584,0.0,16291.322068529409
Newham,00BB,Greenwich,00AL,735,0,139,54,109,0,308,13,7,22,83,0,E09000025,E09000011,88000,15300,91000,18600,735,0.0,5968.089589353861
Newham,00BB,Hackney,00AM,2397,0,562,379,334,6,957,54,29,44,25,7,E09000025,E09000012,88000,15300,72000,17700,2397,0.0,7544.742655954899
Newham,00BB,Hammersmith and Fulham,00AN,741,0,468,66,49,0,122,8,8,7,7,6,E09000025,E09000013,88000,15300,83000,21000,741,0.0,18278.44099861292
Newham,00BB,Haringey,00AP,675,0,141,108,69,3,321,10,11,5,7,0,E09000025,E09000014,88000,15300,90000,19100,675,0.0,12288.12380792362
Newham,00BB,Harrow,00AQ,57,0,32,3,0,0,19,3,0,0,0,0,E09000025,E09000015,88000,15300,100000,19300,57,0.0,27421.690023173727
Newham,00BB,Havering,00AR,934,0,103,186,118,3,480,32,4,5,3,0,E09000025,E09000016,88000,15300,114000,17400,934,0.0,13310.135539167955
Newham,00BB,Hillingdon,00AS,207,0,55,31,13,5,88,8,4,0,0,3,E09000025,E09000017,88000,15300,113000,17600,207,0.0,33562.50229704627
Newham,00BB,Hounslow,00AT,283,0,134,55,11,0,69,3,5,0,3,3,E09000025,E09000018,88000,15300,101000,16500,283,0.0,28773.07902207273
Newham,00BB,Islington,00AU,2709,0,1302,564,141,6,571,38,38,29,17,3,E09000025,E09000019,88000,15300,82000,18700,2709,0.0,10530.420498577461
Newham,00BB,Kensington and Chelsea,00AW,1497,0,996,174,71,0,183,11,26,5,25,6,E09000025,E09000020,88000,15300,75000,25900,1497,0.0,16200.97176423668
Newham,00BB,Kingston upon Thames,00AX,86,0,42,21,6,0,11,6,0,0,0,0,E09000025,E09000021,88000,15300,77000,19500,86,0.0,27340.03725701557
Newham,00BB,Lambeth,00AY,1154,0,628,149,60,0,258,14,20,12,13,0,E09000025,E09000022,88000,15300,119000,18200,1154,0.0,13534.94840019907
Newham,00BB,Lewisham,00AZ,386,0,129,49,36,0,135,17,0,3,14,3,E09000025,E09000023,88000,15300,113000,18000,386,0.0,9622.939241364233
Newham,00BB,Merton,00BA,139,0,73,17,9,0,40,0,0,0,0,0,E09000025,E09000024,88000,15300,96000,18500,139,0.0,20864.434784275727
Newham,00BB,Newham,00BB,31322,7053,2481,1194,4874,296,8229,764,139,594,5528,170,E09000025,E09000025,88000,15300,88000,15300,0,1e-10,0.0
Newham,00BB,Redbridge,00BC,2969,0,317,284,858,20,1203,95,21,42,126,3,E09000025,E09000026,88000,15300,118000,17200,2969,0.0,7057.192342961422
Newham,00BB,Richmond upon Thames,00BD,126,0,47,39,9,0,22,9,0,0,0,0,E09000025,E09000027,88000,15300,94000,23400,126,0.0,26042.672140729923
Newham,00BB,Southwark,00BE,2089,0,1151,221,113,0,508,32,30,21,10,3,E09000025,E09000028,88000,15300,97000,16900,2089,0.0,9713.467562485313
Newham,00BB,Sutton,00BF,56,0,20,11,3,0,22,0,0,0,0,0,E09000025,E09000029,88000,15300,98000,17600,56,0.0,23657.703932146487
Newham,00BB,Tower Hamlets,00BG,9120,0,3473,861,1126,28,2979,285,94,145,114,15,E09000025,E09000030,88000,15300,76000,19100,9120,0.0,5161.805380730291
Newham,00BB,Waltham Forest,00BH,2161,0,220,135,587,9,1013,64,20,46,60,7,E09000025,E09000031,88000,15300,99000,16600,2161,0.0,8239.449496875679
Newham,00BB,Wandsworth,00BJ,534,0,218,59,37,3,176,19,6,5,11,0,E09000025,E09000032,88000,15300,143000,21700,534,0.0,17631.318830088032
Newham,00BB,Westminster,00BK,8565,0,6204,941,385,18,748,57,105,55,30,22,E09000025,E09000033,88000,15300,95000,21900,8565,0.0,13822.569092207663
Redbridge,00BC,City of London,00AA,8205,0,4932,2523,67,7,471,46,110,30,13,6,E09000026,E09000001,118000,17200,12000,38300,8205,0.0,14108.739234791801
Redbridge,00BC,Barking and Dagenham,00AB,4664,0,125,92,739,23,3018,289,55,77,234,12,E09000026,E09000002,118000,17200,56000,16200,4664,0.0,6107.866711107012
Redbridge,00BC,Barnet,00AC,567,0,82,37,20,3,400,14,7,0,0,4,E09000026,E09000003,118000,17200,159000,18700,567,0.0,20090.981442179498
Redbridge,00BC,Bexley,00AD,141,0,9,0,0,0,116,7,6,0,3,0,E09000026,E09000004,118000,17200,112000,18300,141,0.0,14628.632150507352
Redbridge,00BC,Brent,00AE,386,0,96,39,21,0,212,12,3,3,0,0,E09000026,E09000005,118000,17200,127000,16500,386,0.0,24013.68376501444
